id,title,title_url,articles_with_corrections,total_articles,percentage_with_corrections
611,Toora and Welshpool Ensign and South Gippsland Observer (Vic. : 1914 - 1918),http://nla.gov.au/nla.news-title611,707,8937,7.91093208011637
64,"Clarence and Richmond Examiner (Grafton, NSW : 1889 - 1915)",http://nla.gov.au/nla.news-title64,25904,326327,7.938049870222201
1158,The Twofold Bay Magnet : and South Coast and Southern Monaro Advertiser (NSW : 1908 - 1919),http://nla.gov.au/nla.news-title1158,1395,17559,7.9446437724243975
1493,"North Coast Times (Bellingen and Coffs Harbour, NSW : 1888 - 1889)",http://nla.gov.au/nla.news-title1493,70,881,7.945516458569807
758,Dunolly and Betbetshire Express and County of Gladstone Advertiser (Vic. : 1915 - 1918),http://nla.gov.au/nla.news-title758,642,8078,7.947511760336718
300,Swan Hill Guardian and Lake Boga Advocate (Vic. : 1914 - 1918),http://nla.gov.au/nla.news-title300,1412,17759,7.950898136156315
414,Argyle Liberal and District Recorder (NSW : 1903 - 1930),http://nla.gov.au/nla.news-title414,1619,20318,7.968303966925879
225,The Horsham Times (Vic. : 1882 - 1954),http://nla.gov.au/nla.news-title225,50753,636732,7.970857440807122
873,"Free Lance (Melbourne, Vic. : 1896)",http://nla.gov.au/nla.news-title873,92,1151,7.993049522154648
438,"The Mirror of Australia (Sydney, NSW : 1915 - 1917)",http://nla.gov.au/nla.news-title438,718,8982,7.993765308394567
146,Evelyn Observer and Bourke East Record (Vic. : 1902 - 1917),http://nla.gov.au/nla.news-title146,2701,33765,7.9994076706648904
983,The Armidale Chronicle (NSW : 1894 - 1929),http://nla.gov.au/nla.news-title983,21068,263162,8.005715110844271
575,Kyneton Guardian (Vic. : 1870 - 1881; 1914 - 1918),http://nla.gov.au/nla.news-title575,5016,62568,8.016877637130802
985,The Armidale Express and New England General Advertiser (NSW : 1856 - 1861; 1863 - 1889; 1891 - 1954),http://nla.gov.au/nla.news-title985,65478,812626,8.057581224327057
43,Camperdown Chronicle (Vic. : 1875 - 1954),http://nla.gov.au/nla.news-title43,38218,474206,8.059366604387124
336,"Queensland Figaro (Brisbane, Qld. : 1901 - 1936)",http://nla.gov.au/nla.news-title336,5128,63596,8.063400213849928
1532,Kalamunda and District News (WA : 1952 - 1954),http://nla.gov.au/nla.news-title1532,207,2557,8.095424325381305
1477,"The Portonian (Port Adelaide, SA : 1871 - 1873)",http://nla.gov.au/nla.news-title1477,125,1544,8.095854922279793
631,The Telegraph and Shoalhaven Advertiser (NSW : 1879 - 1881),http://nla.gov.au/nla.news-title631,366,4509,8.117099135063206
109,Portland Guardian (Vic. : 1876 - 1953),http://nla.gov.au/nla.news-title109,22164,272710,8.127314729932895
648,Mudgee Guardian and North-Western Representative (NSW : 1890 - 1954),http://nla.gov.au/nla.news-title648,66749,820884,8.131355952850829
101,"Western Mail (Perth, WA : 1885 - 1954)",http://nla.gov.au/nla.news-title101,84363,1035684,8.145631292942635
671,Balmain Observer and Western Suburbs Advertiser (NSW : 1884 - 1907),http://nla.gov.au/nla.news-title671,3038,37288,8.14739326324823
964,Port Adelaide News (SA : 1878 - 1883),http://nla.gov.au/nla.news-title964,822,10087,8.149102805591356
1193,"The Empire (Fremantle, WA : 1907 - 1908)",http://nla.gov.au/nla.news-title1193,306,3753,8.15347721822542
44,"The Advertiser (Adelaide, SA : 1931 - 1954)",http://nla.gov.au/nla.news-title44,144007,1766005,8.154393673857095
228,The Mildura Cultivator (Vic. : 1888 - 1920),http://nla.gov.au/nla.news-title228,7817,95536,8.182255903533745
1706,"The Australian Israelite (Melbourne, Vic. : 1871 - 1875)",http://nla.gov.au/nla.news-title1706,246,2995,8.213689482470784
433,"The Northern Daily Leader (Tamworth, NSW : 1921)",http://nla.gov.au/nla.news-title433,918,11150,8.233183856502242
77,"Morning Bulletin (Rockhampton, Qld. : 1878 - 1954)",http://nla.gov.au/nla.news-title77,188131,2282343,8.242888996088668
584,Myrtleford Mail and Whorouly Witness (Vic. : 1914 - 1918),http://nla.gov.au/nla.news-title584,1265,15305,8.265272786671023
328,Preston Leader (Vic. : 1914 - 1918),http://nla.gov.au/nla.news-title328,1251,15084,8.293556085918855
1340,Illustrated Adelaide Post (SA : 1867 - 1874),http://nla.gov.au/nla.news-title1340,349,4205,8.299643281807372
772,"Seaside News (Cheltenham, Vic. : 1915 - 1918)",http://nla.gov.au/nla.news-title772,696,8381,8.304498269896193
756,The Avoca Mail (Vic. : 1863 - 1900; 1915 - 1918),http://nla.gov.au/nla.news-title756,5494,66135,8.307250321312466
373,"Southern Argus (Port Elliot, SA : 1866 - 1954)",http://nla.gov.au/nla.news-title373,15152,182259,8.313444054888922
1440,The Pingelly Express (WA : 1905 - 1906),http://nla.gov.au/nla.news-title1440,26,312,8.333333333333332
821,Adelaide Observer (SA : 1843 - 1904),http://nla.gov.au/nla.news-title821,52430,628224,8.345749286878567
93,"Sunday Times (Perth, WA : 1902 - 1954)",http://nla.gov.au/nla.news-title93,78893,943336,8.36319190617129
977,Meekatharra Miner (WA : 1909 - 1918),http://nla.gov.au/nla.news-title977,2104,25126,8.373796067818198
1263,"The Tasmanian Times (Hobart Town, Tas. : 1867 - 1870)",http://nla.gov.au/nla.news-title1263,2151,25610,8.399062866067943
703,Sydney Mail (NSW : 1912 - 1938),http://nla.gov.au/nla.news-title703,10992,130838,8.401229000749018
560,Gippsland Standard and Alberton Shire Representative (Vic. : 1914 - 1918),http://nla.gov.au/nla.news-title560,1255,14913,8.415476429960437
765,"Every Week (Bairnsdale, Vic. : 1914 - 1918)",http://nla.gov.au/nla.news-title765,1118,13204,8.467131172372008
1146,Frearson's Monthly Illustrated Adelaide News (SA : 1880 - 1884),http://nla.gov.au/nla.news-title1146,175,2061,8.49102377486657
597,Quambatook Times (Vic. : 1914 - 1918),http://nla.gov.au/nla.news-title597,693,8140,8.513513513513514
1059,"Johnstone River Advocate (Geraldton, Qld. : 1906 - 1908)",http://nla.gov.au/nla.news-title1059,191,2242,8.519179304192685
421,The Forbes Advocate (NSW : 1911 - 1954),http://nla.gov.au/nla.news-title421,27100,317252,8.542105329517229
1713,"The Mountaineer (Ferntree Gully, Vic. : 1920 - 1921)",http://nla.gov.au/nla.news-title1713,243,2836,8.568406205923838
249,The Casterton News and the Merino and Sandford Record (Vic. : 1914 - 1918),http://nla.gov.au/nla.news-title249,1554,18113,8.57947330646497
659,The Tumut and Adelong Times (NSW : 1864 - 1867; 1899 - 1950),http://nla.gov.au/nla.news-title659,11529,134221,8.589564971204208
683,"The Elector (Sydney, NSW : 1900)",http://nla.gov.au/nla.news-title683,67,779,8.600770218228499
52,"Australian Town and Country Journal (Sydney, NSW : 1870 - 1919)",http://nla.gov.au/nla.news-title52,56700,659104,8.602587755498375
931,"Harvey Chronicle (Pinjarra, WA : 1915 - 1916)",http://nla.gov.au/nla.news-title931,173,2010,8.606965174129353
1246,"Tasmanian Weekly News (Hobart Town, Tas. : 1858)",http://nla.gov.au/nla.news-title1246,75,871,8.610792192881746
963,Port Adelaide News and Commercial and Shipping Gazette (SA : 1878),http://nla.gov.au/nla.news-title963,38,441,8.616780045351474
1382,"Vesnik (Perth, WA : 1975 - 1994)",http://nla.gov.au/nla.news-title1382,76,881,8.626560726447218
730,"The Wyalong Star and Temora and Barmedman Advertiser (West Wyalong, NSW : 1894 - 1895; 1899 - 1906)",http://nla.gov.au/nla.news-title730,2960,34298,8.630240830369118
582,Mount Alexander Mail (Vic. : 1854 - 1917),http://nla.gov.au/nla.news-title582,46723,541338,8.631021653754216
689,The Gosford Times and Wyong District Advocate (NSW : 1906 - 1954),http://nla.gov.au/nla.news-title689,15464,178501,8.663256788477375
1187,"Tharunka (Kensington, NSW : 1953 - 2010)",http://nla.gov.au/nla.news-title1187,4783,55094,8.681526118996624
312,"Dandenong Advertiser and Cranbourne, Berwick and Oakleigh Advocate (Vic. : 1914 - 1918)",http://nla.gov.au/nla.news-title312,1316,15153,8.684748894608328
303,Flemington Spectator (Vic. : 1914 - 1918),http://nla.gov.au/nla.news-title303,1678,19303,8.692949282494949
1126,"South Western Times (Bunbury, WA : 1917 - 1929)",http://nla.gov.au/nla.news-title1126,8498,97546,8.71178725934431
116,Emu Bay Times and North West and West Coast Advocate (Tas. : 1897 - 1899),http://nla.gov.au/nla.news-title116,1406,16139,8.711816097651651
851,"Humpybong Weekly and Advertiser (Redcliffe, Qld. : 1927 - 1932)",http://nla.gov.au/nla.news-title851,567,6498,8.725761772853186
992,The Uralla News (NSW : 1904 - 1907),http://nla.gov.au/nla.news-title992,695,7962,8.728962572218036
133,"Morwell Advertiser (Morwell, Vic. : 1888 - 1954)",http://nla.gov.au/nla.news-title133,11438,130880,8.739303178484107
323,"Hawthorn, Kew, Camberwell Citizen (Vic. : 1914 - 1918)",http://nla.gov.au/nla.news-title323,696,7963,8.740424463142032
408,"Western Star (Roma) (Toowoomba, Qld. : 1948 - 1954)",http://nla.gov.au/nla.news-title408,2516,28513,8.824045172377511
10,"The Mercury (Hobart, Tas. : 1860 - 1954)",http://nla.gov.au/nla.news-title10,300632,3405188,8.828646171665119
625,Adelong and Tumut Express (NSW : 1925),http://nla.gov.au/nla.news-title625,67,757,8.850726552179657
754,Ararat Chronicle and Willaura and Lake Bolac Districts Recorder (Vic. : 1914 - 1918),http://nla.gov.au/nla.news-title754,3810,42998,8.860877250104656
1104,"Filmnews (Sydney, NSW : 1975 - 1995)",http://nla.gov.au/nla.news-title1104,686,7737,8.866485717978545
501,The Richmond River Herald and Northern Districts Advertiser (NSW : 1886 - 1942),http://nla.gov.au/nla.news-title501,22200,250171,8.873930231721502
124,"Yea Chronicle (Yea, Vic. : 1891 - 1920)",http://nla.gov.au/nla.news-title124,3672,41372,8.87556801701634
770,Euroa Gazette (Vic. : 1915 - 1918),http://nla.gov.au/nla.news-title770,1189,13387,8.881750952416525
79,"Morning Post (Cairns, Qld. : 1897 - 1907)",http://nla.gov.au/nla.news-title79,7646,86082,8.88222857275621
605,Shepparton News (Vic. : 1914 - 1918),http://nla.gov.au/nla.news-title605,2022,22752,8.887130801687764
665,Student Notes/Canberra University College Students Association (ACT : 1947 - 1950),http://nla.gov.au/nla.news-title665,43,483,8.902691511387163
921,"The Blue Mountains Advertiser (Katoomba, NSW : 1940 - 1954)",http://nla.gov.au/nla.news-title921,2332,26039,8.955797073620339
406,"The Wallaroo Times and Mining Journal (Port Wallaroo, SA : 1865 - 1881)",http://nla.gov.au/nla.news-title406,4224,47128,8.96282464776778
1248,"Bell's Life in Tasmania (Hobart Town, Tas. : 1859)",http://nla.gov.au/nla.news-title1248,73,814,8.968058968058969
846,Norseman Esperance Guardian and Dundas Goldfields Advertiser (WA : 1896),http://nla.gov.au/nla.news-title846,46,509,9.037328094302556
1076,"Deloraine - Westbury Advocate (Ulverstone, Tas. : 1893 - 1894)",http://nla.gov.au/nla.news-title1076,64,708,9.03954802259887
743,"North-Eastern Advertiser (Scottsdale, Tas. : 1909 - 1954)",http://nla.gov.au/nla.news-title743,18504,204222,9.0607280312601
1175,"Hamersley News (Perth, WA : 1969 - 1987)",http://nla.gov.au/nla.news-title1175,1700,18762,9.060867711331415
39,"The Sun-Herald (Sydney, NSW : 1953 - 1954)",http://nla.gov.au/nla.news-title39,1961,21622,9.069466284340024
59,Burra Record (SA : 1878 - 1954),http://nla.gov.au/nla.news-title59,14144,155782,9.079354482546123
1149,"Harp and Southern Cross (Adelaide, SA : 1873 - 1875)",http://nla.gov.au/nla.news-title1149,243,2676,9.080717488789238
831,Times Victor Harbour and Encounter Bay and Lower Murray Pilot (SA : 1930 - 1932),http://nla.gov.au/nla.news-title831,235,2584,9.094427244582043
712,Jewish Herald (Vic. : 1879 - 1920),http://nla.gov.au/nla.news-title712,3442,37834,9.097637046043241
86,Queanbeyan Age (NSW : 1907 - 1915),http://nla.gov.au/nla.news-title86,2843,31152,9.126219825372369
1596,"L'Italo-Australiano = The Italo-Australian (Surry Hills, NSW : 1885)",http://nla.gov.au/nla.news-title1596,18,197,9.137055837563452
1576,"Die Deutsche Post für die Australischen Colonien = The German Australian Post (Adelaide, SA : 1848 - 1851)",http://nla.gov.au/nla.news-title1576,31,339,9.144542772861357
182,"The Leader (Liverpool, NSW : 1946 - 1949)",http://nla.gov.au/nla.news-title182,296,3230,9.1640866873065
511,The Moruya Times and South Coast Journal (NSW : 1888 - 1915),http://nla.gov.au/nla.news-title511,201,2189,9.18227501142074
156,"Alexandra and Yea Standard and Yarck, Gobur, Thornton and Acheron Express (Vic. : 1908 - 1949)",http://nla.gov.au/nla.news-title156,4896,53312,9.183673469387756
152,Fitzroy City Press (Vic. : 1881 - 1920),http://nla.gov.au/nla.news-title152,4337,46924,9.242605063506948
946,"The Tasmanian (Launceston, Tas. : 1871 - 1879)",http://nla.gov.au/nla.news-title946,3029,32692,9.265263673069864
137,"Warragul Guardian and Buln Buln and Narracan Shire Advocate (Warragul, Vic. : 1879 - 1894)",http://nla.gov.au/nla.news-title137,2858,30819,9.273500113566307
679,"The Leader (Brisbane, Qld. : 1918 - 1919)",http://nla.gov.au/nla.news-title679,107,1149,9.312445604873803
1547,"Pink Penny (Perth, WA : 1909)",http://nla.gov.au/nla.news-title1547,44,472,9.322033898305085
929,"Sparks' Fortnightly (Perth, WA : 1916 - 1919)",http://nla.gov.au/nla.news-title929,171,1834,9.323882224645583
571,Jamieson and Woodspoint Chronicle and Upper Goulburn Advertiser (Vic. : 1914 - 1916),http://nla.gov.au/nla.news-title571,152,1624,9.35960591133005
129,"The Broadford Courier (Broadford, Vic. : 1891 - 1893)",http://nla.gov.au/nla.news-title129,330,3522,9.369676320272573
142,Healesville Guardian and Yarra Glen Guardian (Vic. : 1898 - 1900),http://nla.gov.au/nla.news-title142,185,1969,9.395632300660234
457,The Voice of the North (NSW : 1918 - 1933),http://nla.gov.au/nla.news-title457,887,9432,9.404156064461407
998,"Communist Review (Sydney, NSW : 1941 - 1943)",http://nla.gov.au/nla.news-title998,19,202,9.405940594059405
675,"The Scrutineer (Moss Vale, NSW : 1892)",http://nla.gov.au/nla.news-title675,144,1529,9.417920209287116
135,"Traralgon Record (Traralgon, Vic. : 1886 - 1932)",http://nla.gov.au/nla.news-title135,15930,169074,9.421909932928777
38,"The Sunday Herald (Sydney, NSW : 1949 - 1953)",http://nla.gov.au/nla.news-title38,6051,64194,9.426114590148613
345,Bunbury Herald (WA : 1892 - 1919),http://nla.gov.au/nla.news-title345,12263,129864,9.442955707509395
462,Boorowa News (NSW : 1951 - 1954),http://nla.gov.au/nla.news-title462,1201,12677,9.473850280034709
1562,"The Swan, Helena Vale and Guildford Advertiser (WA : 1897)",http://nla.gov.au/nla.news-title1562,19,200,9.5
775,"Graphic of Australia (Melbourne, Vic. : 1916 - 1918)",http://nla.gov.au/nla.news-title775,930,9755,9.533572526909277
950,"The Tasmanian Tribune (Hobart Town, Tas. : 1872 - 1876)",http://nla.gov.au/nla.news-title950,2533,26559,9.53725667382055
553,Dookie and Katamatite Recorder (Vic. : 1902 - 1920),http://nla.gov.au/nla.news-title553,2738,28533,9.595906494234747
1478,Port Augusta and Stirling Illustrated News (SA : 1901),http://nla.gov.au/nla.news-title1478,12,125,9.6
1309,"The Western Weekly News (Port Lincoln, SA : 1902-1904)",http://nla.gov.au/nla.news-title1309,12,125,9.6
204,Wodonga and Towong Sentinel (Vic. : 1885 - 1954),http://nla.gov.au/nla.news-title204,13628,141634,9.621983422059674
119,Queanbeyan-Canberra Advocate (NSW : 1905 - 1927),http://nla.gov.au/nla.news-title119,384,3964,9.687184661957618
368,Goulburn Evening Penny Post (NSW : 1881 - 1940),http://nla.gov.au/nla.news-title368,76340,787538,9.693500504102659
1390,"Mediterranean Voice (Perth, WA : 1971 - 1972)",http://nla.gov.au/nla.news-title1390,42,431,9.744779582366588
425,Molong Express and Western District Advertiser (NSW : 1887 - 1954),http://nla.gov.au/nla.news-title425,24940,255700,9.753617520531874
207,The Coburg Leader (Vic. : 1890 - 1913),http://nla.gov.au/nla.news-title207,4285,43799,9.783328386492842
337,"Queensland Figaro and Punch (Brisbane, Qld. : 1885 - 1889)",http://nla.gov.au/nla.news-title337,1784,18214,9.794663445701108
1714,"The Pilot (Upper Ferntree Gully, Vic. : 1921 - 1922)",http://nla.gov.au/nla.news-title1714,136,1388,9.798270893371757
602,Rosedale Courier (Vic. : 1914 - 1918),http://nla.gov.au/nla.news-title602,716,7303,9.804190058879913
141,Healesville Guardian and Yarra Glen Advocate (Vic. : 1898),http://nla.gov.au/nla.news-title141,72,730,9.863013698630137
728,Temora Herald and Mining Journal (NSW : 1882 - 1883),http://nla.gov.au/nla.news-title728,124,1253,9.896249002394255
750,Camberwell and Hawthorn Advertiser (Vic. : 1914 - 1918),http://nla.gov.au/nla.news-title750,1435,14485,9.90680013807387
295,"The Advertiser (Footscray, Vic. : 1884 - 1918)",http://nla.gov.au/nla.news-title295,1023,10277,9.954266809380169
416,"Southern Argus (Goulburn, NSW : 1881 - 1885)",http://nla.gov.au/nla.news-title416,2639,26499,9.958866372315937
1332,"Australasian Sketcher (Adelaide,SA : 1874 - 1885)",http://nla.gov.au/nla.news-title1332,607,6092,9.963887065003282
1441,The Perenjori Pioneer (WA : 1930 - 1947),http://nla.gov.au/nla.news-title1441,6965,69889,9.965802916052597
355,"Miners' Advocate and Northumberland Recorder (Newcastle, NSW : 1873 - 1876)",http://nla.gov.au/nla.news-title355,1121,11194,10.01429337144899
409,Gilgandra Weekly (NSW : 1915 - 1929),http://nla.gov.au/nla.news-title409,1792,17808,10.062893081761008
723,The Canowindra Star (NSW : 1900 - 1902),http://nla.gov.au/nla.news-title723,381,3768,10.111464968152866
410,Gilgandra Weekly and Castlereagh (NSW : 1929 - 1942),http://nla.gov.au/nla.news-title410,4741,46875,10.114133333333333
463,The Burrowa News (NSW : 1874 - 1951),http://nla.gov.au/nla.news-title463,19705,194775,10.116801437556154
466,"The World's News (Sydney, NSW : 1901 - 1955)",http://nla.gov.au/nla.news-title466,25267,248908,10.151140180307582
128,"The Broadford Courier and Reedy Creek Times (Broadford, Vic. : 1891)",http://nla.gov.au/nla.news-title128,184,1811,10.160132523467698
34,"The Advertiser (Adelaide, SA : 1889 - 1931)",http://nla.gov.au/nla.news-title34,226001,2222751,10.16762561348527
1688,"The Australian Hebrew Times (Sydney, NSW : 1894)",http://nla.gov.au/nla.news-title1688,6,59,10.16949152542373
362,The Kiama Reporter and Illawarra Journal (NSW : 1899 - 1947),http://nla.gov.au/nla.news-title362,7246,70937,10.214697548528976
1086,"The W.A. Record (Perth, WA : 1888 - 1922)",http://nla.gov.au/nla.news-title1086,11053,108109,10.223940652489617
858,"Critic (Hobart, Tas. : 1892 - 1893)",http://nla.gov.au/nla.news-title858,17,166,10.240963855421686
